Sum of Adj Close,Sum of Close,Sum of Column1,Year,Quarter,Month,Day,Sum of High,Sum of Low,Sum of Open,Sum of Volume
1826.017822,1974,892,2018,Qtr 3,August,8,1978.300049,1962,1972,1315062
1826.341797,1974.349976,893,2018,Qtr 3,August,9,1980.800049,1966,1980,2060297
1843.685791,1993.099976,894,2018,Qtr 3,August,10,1996.5,1972.050049,1980.949951,2784105
1850.207642,2000.150024,895,2018,Qtr 3,August,13,2004.25,1990,1997.800049,3559575
1853.352783,2003.550049,896,2018,Qtr 3,August,14,2024.599976,1982.400024,1992,3311765
1857.931641,2008.5,897,2018,Qtr 3,August,16,2020.050049,1995,2000.300049,2152065
1861.862915,2012.75,898,2018,Qtr 3,August,17,2021.900024,2004,2013.849976,1213731
1859.273071,2009.949951,899,2018,Qtr 3,August,20,2024,2003.699951,2024,1587032
1866.395752,2017.650024,900,2018,Qtr 3,August,21,2024,2004,2010.150024,1376866
1882.537476,2035.099976,901,2018,Qtr 3,August,23,2038,2020.300049,2022.800049,3046791
1889.845337,2043,902,2018,Qtr 3,August,24,2046,2031,2035.099976,1570533
1897.152954,2050.899902,903,2018,Qtr 3,August,27,2059,2035,2043,1532702
1914.081055,2069.199951,904,2018,Qtr 3,August,28,2072,2052,2055,1987983
1916.671509,2072,905,2018,Qtr 3,August,29,2076.600098,2045.599976,2072.5,1525867
1926.291626,2082.399902,906,2018,Qtr 3,August,30,2085,2065.5,2068,2408020
1922.591309,2078.399902,907,2018,Qtr 3,August,31,2092,2074,2082.300049,2504554
1899.003296,2052.899902,908,2018,Qtr 3,September,3,2090,2048.399902,2084.800049,1439711
1941.554688,2098.899902,909,2018,Qtr 3,September,4,2104.75,2056.949951,2059.800049,4420803
1923.377686,2079.25,910,2018,Qtr 3,September,5,2107.25,2075.050049,2100,1681106
1919.723999,2075.300049,911,2018,Qtr 3,September,6,2081.5,2060.300049,2075,2238097
1923.932861,2079.850098,912,2018,Qtr 3,September,7,2084,2065.399902,2079.300049,1312182
1924.765381,2080.75,913,2018,Qtr 3,September,10,2093.399902,2074.25,2084.399902,1530539
1892.851807,2046.25,914,2018,Qtr 3,September,11,2089,2042.199951,2089,3679745
1890.724243,2043.949951,915,2018,Qtr 3,September,12,2068.899902,2040,2052.350098,2307661
1910.565918,2065.399902,916,2018,Qtr 3,September,14,2071.550049,2018.150024,2044,3642038
1918.660034,2074.149902,917,2018,Qtr 3,September,17,2077.800049,2054.550049,2070,1033857
1915.515015,2070.75,918,2018,Qtr 3,September,18,2078.800049,2057.600098,2073,1456507
1922.128906,2077.899902,919,2018,Qtr 3,September,19,2089,2066.850098,2071.899902,1301268
1945.486206,2103.149902,920,2018,Qtr 3,September,21,2121,2050.149902,2077,4508530
2033.64209,2198.449951,921,2018,Qtr 3,September,24,2210.5,2098.149902,2115,3032226
2019.53479,2183.199951,922,2018,Qtr 3,September,25,2211.899902,2153.800049,2204.899902,2868778
1981.561768,2142.149902,923,2018,Qtr 3,September,26,2199,2135.100098,2187,1970951
2024.761475,2188.850098,924,2018,Qtr 3,September,27,2209.699951,2135.800049,2141.899902,3311802
2019.997559,2183.699951,925,2018,Qtr 3,September,28,2190,2158.850098,2178,2904371
2086.461426,2255.550049,926,2018,Qtr 4,October,1,2275.949951,2190.350098,2190.899902,3772208
2000.710449,2162.850098,927,2018,Qtr 4,October,3,2255,2155.600098,2250.300049,3902322
1910.01123,2064.800049,928,2018,Qtr 4,October,4,2156.649902,2056.350098,2156.600098,4762419
1945.02356,2102.649902,929,2018,Qtr 4,October,5,2120,2020.900024,2050,3417624
1921.805176,2077.550049,930,2018,Qtr 4,October,8,2122.199951,2048.149902,2102.649902,2010154
1934.987061,2091.800049,931,2018,Qtr 4,October,9,2107.649902,2053.199951,2080.350098,1867130
1890.400391,2043.599976,932,2018,Qtr 4,October,10,2105.949951,2029,2100,2749573
1831.522095,1979.949951,933,2018,Qtr 4,October,11,2013,1941,1985,4700256
1774.493774,1918.300049,934,2018,Qtr 4,October,12,1978,1903,1978,9373289
1803.354492,1949.5,935,2018,Qtr 4,October,15,1955.550049,1920,1940,2638151
1815.194824,1962.300049,936,2018,Qtr 4,October,16,1971.900024,1935,1958,2815425
1784.761353,1929.400024,937,2018,Qtr 4,October,17,1989,1920,1970,2779207
1769.775757,1913.199951,938,2018,Qtr 4,October,19,1929,1870.050049,1929,3428776
1760.340332,1903,939,2018,Qtr 4,October,22,1916,1886.949951,1914,1778496
1709.032104,1843.650024,940,2018,Qtr 4,October,23,1898,1837,1888,2752811
1713.52771,1848.5,941,2018,Qtr 4,October,24,1874,1811.099976,1852.050049,2735913
1717.699463,1853,942,2018,Qtr 4,October,25,1876.900024,1825.050049,1844,2507233
1667.734863,1799.099976,943,2018,Qtr 4,October,26,1853.900024,1791.099976,1853.900024,2285970
1734.38501,1871,944,2018,Qtr 4,October,29,1877.949951,1784.349976,1808.699951,2609483
1756.447266,1894.800049,945,2018,Qtr 4,October,30,1909.400024,1845,1867,2404883
1796.632202,1938.150024,946,2018,Qtr 4,October,31,1943.900024,1875.449951,1900,2769190
1794.407227,1935.75,947,2018,Qtr 4,November,1,1944.349976,1901.300049,1943.650024,2769759
1773.735352,1913.449951,948,2018,Qtr 4,November,2,1954.599976,1905,1934.199951,1818635
1752.785522,1890.849976,949,2018,Qtr 4,November,5,1927.349976,1884.75,1910,1713366
1791.579834,1932.699951,950,2018,Qtr 4,November,6,1937.5,1891,1894,1398710
1800.3396,1942.150024,951,2018,Qtr 4,November,7,1949,1937,1940,144530
1769.795776,1909.199951,952,2018,Qtr 4,November,9,1961.949951,1905,1961,2570479
1775.033081,1914.849976,953,2018,Qtr 4,November,12,1946.099976,1908.5,1908.5,2552008
1793.665527,1934.949951,954,2018,Qtr 4,November,13,1939,1903,1915,1418432
1743.3302,1880.650024,955,2018,Qtr 4,November,14,1929.900024,1870,1925,2422318
1736.10022,1872.849976,956,2018,Qtr 4,November,15,1899,1857.599976,1864,1829123
1748.846191,1886.599976,957,2018,Qtr 4,November,16,1899.800049,1870.25,1889,1829729
1763.538818,1902.449951,958,2018,Qtr 4,November,19,1907.349976,1864.300049,1899,1740628
1741.105591,1878.25,959,2018,Qtr 4,November,20,1902,1874.199951,1902,1190182
1679.692993,1812,960,2018,Qtr 4,November,21,1871.050049,1798.550049,1871,3840461
1680.203003,1812.550049,961,2018,Qtr 4,November,22,1847.599976,1809.949951,1820,3194219
1711.303101,1846.099976,962,2018,Qtr 4,November,26,1860,1784.5,1819,4333177
1752.229614,1890.25,963,2018,Qtr 4,November,27,1897.900024,1835.349976,1854,3344839
1839.041626,1983.900024,964,2018,Qtr 4,November,28,1989,1882.5,1889,5313249
1817.396484,1960.550049,965,2018,Qtr 4,November,29,1997,1942.550049,1997,4035441
1824.533936,1968.25,966,2018,Qtr 4,November,30,1991,1959.849976,1966,5268901
1837.650879,1982.400024,967,2018,Qtr 4,December,3,1990,1968.300049,1984,1610576
1864.023682,2010.849976,968,2018,Qtr 4,December,4,2019.400024,1971,1983,3270615
1860.223145,2006.75,969,2018,Qtr 4,December,5,2018,1985,2006,2501539
1847.198853,1992.699951,970,2018,Qtr 4,December,6,2017,1979.599976,1998,2321216
1849.515991,1995.199951,971,2018,Qtr 4,December,7,2003.900024,1973,1985.050049,1680420
1831.532837,1975.800049,972,2018,Qtr 4,December,10,2011,1960,1975,2010786
1853.96582,2000,973,2018,Qtr 4,December,11,2010,1961,1970,2942014
1869.539185,2016.800049,974,2018,Qtr 4,December,12,2022,1984.949951,2001.099976,2219993
1837.836304,1982.599976,975,2018,Qtr 4,December,13,2029.699951,1974.5,2024,3748429
1844.464111,1989.75,976,2018,Qtr 4,December,14,1998.949951,1975.25,1983,2473761
1848.682129,1994.300049,977,2018,Qtr 4,December,17,2004.900024,1985,1999,1227921
1842.703003,1987.849976,978,2018,Qtr 4,December,18,2002,1976.400024,1991.900024,1768742
1824.71936,1968.449951,979,2018,Qtr 4,December,19,1984.800049,1960.050049,1984.800049,2498833
1811.371094,1954.050049,980,2018,Qtr 4,December,20,1974.900024,1946,1953.800049,1940277
1757.374146,1895.800049,981,2018,Qtr 4,December,21,1950,1886.550049,1948,3729956
1778.416748,1918.5,982,2018,Qtr 4,December,24,1938.900024,1905,1905.800049,1864116
1751.256226,1889.199951,983,2018,Qtr 4,December,26,1921.800049,1870.25,1921.800049,2446614
1769.563721,1908.949951,984,2018,Qtr 4,December,27,1941.699951,1872.099976,1909,4968201
1757.605957,1896.050049,985,2018,Qtr 4,December,28,1920,1893,1915,2239130
1754.824707,1893.050049,986,2018,Qtr 4,December,31,1909,1886.150024,1908,1879740
1763.863281,1902.800049,987,2019,Qtr 1,January,1,1910,1885,1896,1094883
1782.866211,1923.300049,988,2019,Qtr 1,January,2,1934.449951,1900,1905,2100463
1761.221191,1899.949951,989,2019,Qtr 1,January,3,1944.949951,1893.099976,1919,2611668
1739.808105,1876.849976,990,2019,Qtr 1,January,4,1901.199951,1841,1900,4280862
1759.320923,1897.900024,991,2019,Qtr 1,January,7,1908.800049,1881,1891.800049,1856423
1755.28833,1893.550049,992,2019,Qtr 1,January,8,1906.400024,1883.300049,1905.400024,1691756
1749.17041,1886.949951,993,2019,Qtr 1,January,9,1919,1866.699951,1907.400024,2414376
1750.653442,1888.550049,994,2019,Qtr 1,January,10,1905,1872.099976,1890,3053461
1708.012329,1842.550049,995,2019,Qtr 1,January,11,1875,1835,1870,9209862
1680.851807,1813.25,996,2019,Qtr 1,January,14,1851,1810,1850,3615370
1731.418579,1867.800049,997,2019,Qtr 1,January,15,1869.349976,1808,1810,7711653
1733.597168,1870.150024,998,2019,Qtr 1,January,16,1875,1847,1870,2359280
1759.747192,1894.300049,999,2019,Qtr 1,January,17,1898,1871.300049,1878,2625816
1765.646362,1900.650024,1000,2019,Qtr 1,January,18,1904.199951,1876,1881,1683728
1773.124634,1908.699951,1001,2019,Qtr 1,January,21,1932,1895.449951,1902,2409803
1766.807617,1901.900024,1002,2019,Qtr 1,January,22,1918.25,1890,1907.099976,2457093
1742.376099,1875.599976,1003,2019,Qtr 1,January,23,1906.099976,1870,1901,2578169
1766.482666,1901.550049,1004,2019,Qtr 1,January,24,1905.25,1875,1884.800049,1962927
1784.365234,1920.800049,1005,2019,Qtr 1,January,25,1935,1901,1902,2327080
1816.136108,1955,1006,2019,Qtr 1,January,28,1962,1925.5,1933,2769033
1841.914795,1982.75,1007,2019,Qtr 1,January,29,1989.050049,1936.650024,1962,2557626
1840.660767,1981.400024,1008,2019,Qtr 1,January,30,1989.5,1954.650024,1979.599976,2429575
1871.037964,2014.099976,1009,2019,Qtr 1,January,31,2019.75,1985,1987,4094319
1885.762207,2029.949951,1010,2019,Qtr 1,February,1,2034.75,1998.099976,2009.5,3064163
1904.620361,2050.25,1011,2019,Qtr 1,February,4,2055.449951,2023,2029.949951,1590764
1899.325317,2044.550049,1012,2019,Qtr 1,February,5,2055,2028,2050,1111404
1927.426514,2074.800049,1013,2019,Qtr 1,February,6,2086.850098,2041.050049,2049.899902,1789812
1934.951416,2082.899902,1014,2019,Qtr 1,February,7,2097.949951,2067,2074.75,1339945
1914.978394,2061.399902,1015,2019,Qtr 1,February,8,2089.5,2051,2075,1684474
1919.158691,2065.899902,1016,2019,Qtr 1,February,11,2096,2048.899902,2060,1778730
1905.874634,2051.600098,1017,2019,Qtr 1,February,12,2070,2018,2070,2422903
1899.37146,2044.599976,1018,2019,Qtr 1,February,14,2075,2033.050049,2060.050049,1724085
1885.530029,2029.699951,1019,2019,Qtr 1,February,15,2052,2010.949951,2049,1930065
1830.349121,1970.300049,1020,2019,Qtr 1,February,18,2041.949951,1962.650024,2037.599976,2942184
1769.501709,1904.800049,1021,2019,Qtr 1,February,19,1971,1892,1970,4408554
1778.745239,1914.75,1022,2019,Qtr 1,February,20,1933.800049,1881.300049,1915,4645778
1778.234009,1914.199951,1023,2019,Qtr 1,February,21,1940,1897.050049,1914.75,4683919
1788.870728,1925.650024,1024,2019,Qtr 1,February,22,1930,1905.099976,1917.199951,2271955
1844.144409,1985.150024,1025,2019,Qtr 1,February,25,1990,1930.5,1932.5,2934880
1893.890625,2038.699951,1026,2019,Qtr 1,February,26,2045.150024,1972.25,1984,6453309
1911.912964,2058.100098,1027,2019,Qtr 1,February,27,2074.949951,2022,2040,4732082
1842.565063,1983.449951,1028,2019,Qtr 1,February,28,2071.350098,1977.599976,2060,8454295
1853.66626,1995.400024,1029,2019,Qtr 1,March,1,2005,1980.349976,1995.050049,4148548
1846.884644,1988.099976,1030,2019,Qtr 1,March,5,2007,1976.599976,2005,2449622
1857.567993,1999.599976,1031,2019,Qtr 1,March,6,2015,1985.050049,1989.300049,2635047
1870.295166,2013.300049,1032,2019,Qtr 1,March,7,2024.050049,2000.199951,2005,2539884
1879.0271,2022.699951,1033,2019,Qtr 1,March,8,2033,2010.050049,2025,2031071
1871.688354,2014.800049,1034,2019,Qtr 1,March,11,2033,2003.650024,2028.900024,3111689
1869.505127,2012.449951,1035,2019,Qtr 1,March,12,2024.800049,2003,2014.050049,2658550
1858.404419,2000.5,1036,2019,Qtr 1,March,13,2015.900024,1978.599976,2013,1833163
1846.234619,1987.400024,1037,2019,Qtr 1,March,14,2007.800049,1981,2004.949951,1905495
1895.052002,2039.949951,1038,2019,Qtr 1,March,15,2068.949951,1991,1998.900024,5184318
1879.120361,2022.800049,1039,2019,Qtr 1,March,18,2064.600098,2011,2043,2349915
1879.120361,2022.800049,1040,2019,Qtr 1,March,19,2030,1995.099976,2030,2373993
1871.920532,2015.050049,1041,2019,Qtr 1,March,20,2044.800049,2000,2028,3091165
1863.188232,2005.650024,1042,2019,Qtr 1,March,22,2016,1983.300049,2015,3148149
1843.308594,1984.25,1043,2019,Qtr 1,March,25,2007.800049,1977.199951,2007.800049,2429205
1841.821899,1982.650024,1044,2019,Qtr 1,March,26,1994.949951,1958.050049,1984,2316539
1828.119751,1967.900024,1045,2019,Qtr 1,March,27,1998,1961,1994,2266166
1858.218384,2000.300049,1046,2019,Qtr 1,March,28,2014.599976,1972.800049,1980,4054489
1887.341919,2031.650024,1047,2019,Qtr 2,April,1,2039.949951,2008.25,2010,2095740
1931.606934,2079.300049,1048,2019,Qtr 2,April,2,2086,2037,2037.099976,3719663
1931.606934,2079.300049,1049,2019,Qtr 2,April,3,2089.600098,2058.100098,2085,2939886
1871.40979,2014.5,1050,2019,Qtr 2,April,4,2079.699951,2007.400024,2078.149902,4397518
1902.80896,2048.300049,1051,2019,Qtr 2,April,5,2054.399902,2018.800049,2028.650024,3152103
1923.664185,2070.75,1052,2019,Qtr 2,April,8,2075,2032.699951,2059,2194294
1942.94043,2091.5,1053,2019,Qtr 2,April,9,2098,2057.649902,2070,2690970
1895.330566,2040.25,1054,2019,Qtr 2,April,10,2085.5,2036,2083,3313062
1876.054321,2019.5,1055,2019,Qtr 2,April,11,2055,2013.650024,2045,3422442
1871.40979,2014.5,1056,2019,Qtr 2,April,12,2039,2007,2038,3198471
1963.191895,2113.300049,1057,2019,Qtr 2,April,15,2119.800049,2041,2070,9189201
1980.378174,2131.800049,1058,2019,Qtr 2,April,16,2155.949951,2115.550049,2120,5771952
1997.332031,2150.050049,1059,2019,Qtr 2,April,18,2155,2114.199951,2149.899902,3413728
2007.921631,2161.449951,1060,2019,Qtr 2,April,22,2176,2145.600098,2148,2007135
2001.976196,2155.050049,1061,2019,Qtr 2,April,23,2165.5,2134.050049,2163,2163524
2028.359009,2183.449951,1062,2019,Qtr 2,April,24,2195,2156.100098,2158,3003071
2039.088379,2195,1063,2019,Qtr 2,April,25,2205,2168.050049,2175,4211526
2079.54541,2238.550049,1064,2019,Qtr 2,April,26,2243.949951,2193.149902,2203,2716958
2099.797119,2260.350098,1065,2019,Qtr 2,April,30,2266.949951,2230.100098,2238.550049,3488395
2058.040039,2215.399902,1066,2019,Qtr 2,May,2,2259.399902,2211.100098,2255,2457699
1980.563477,2132,1067,2019,Qtr 2,May,3,2186.050049,2125,2185,3780886
2004.577637,2157.850098,1068,2019,Qtr 2,May,6,2165,2108.5,2110,2891422
1999.096802,2151.949951,1069,2019,Qtr 2,May,7,2184.350098,2138.800049,2160.050049,2201698
1999.932861,2152.850098,1070,2019,Qtr 2,May,8,2168,2130.399902,2151,1824895
2018.233521,2172.550049,1071,2019,Qtr 2,May,9,2184.100098,2136.100098,2145,2264162
1984.093994,2135.800049,1072,2019,Qtr 2,May,10,2192,2125.850098,2175,2039633
1977.544922,2128.75,1073,2019,Qtr 2,May,13,2167,2121.649902,2133,1701744
1943.729858,2092.350098,1074,2019,Qtr 2,May,14,2159.800049,2072.350098,2135,2456110
1946.563354,2095.399902,1075,2019,Qtr 2,May,15,2124,2084.5,2097,2346876
1958.964966,2108.75,1076,2019,Qtr 2,May,16,2124,2077.050049,2096,1946529
1946.609741,2095.449951,1077,2019,Qtr 2,May,17,2135,2090,2112.600098,1947908
1991.664917,2143.949951,1078,2019,Qtr 2,May,20,2151.399902,2050,2125,2625116
1959.893921,2109.75,1079,2019,Qtr 2,May,21,2148.699951,2102.550049,2148.050049,1863157
1933.883057,2081.75,1080,2019,Qtr 2,May,22,2121.949951,2075,2110,2595795
1908.150391,2054.050049,1081,2019,Qtr 2,May,23,2115.350098,2050,2098,2541294
1902.530273,2048,1082,2019,Qtr 2,May,24,2070,2032.25,2070,2274208
1909.172241,2055.149902,1083,2019,Qtr 2,May,27,2068.949951,2040.099976,2054.800049,2329820
1926.451172,2073.75,1084,2019,Qtr 2,May,28,2097.5,2045,2060,5872979
1957.850342,2107.550049,1085,2019,Qtr 2,May,29,2123.699951,2077.100098,2080,3281320
1993.8479,2146.300049,1086,2019,Qtr 2,May,30,2156.550049,2114.399902,2123,4971725
2040.529053,2196.550049,1087,2019,Qtr 2,May,31,2204.949951,2152.25,2160,4265370
2083.029297,2242.300049,1088,2019,Qtr 2,June,3,2247.649902,2185.649902,2201,3682419
2044.446289,2183.100098,1089,2019,Qtr 2,June,4,2224,2175,2224,2408658
2028.525513,2166.100098,1090,2019,Qtr 2,June,6,2199,2152,2199,3735467
2043.181519,2181.75,1091,2019,Qtr 2,June,7,2189.800049,2142.100098,2174,2659446
2089.771484,2231.5,1092,2019,Qtr 2,June,10,2235.850098,2185.5,2196.699951,2080593
2109.71875,2252.800049,1093,2019,Qtr 2,June,11,2263.949951,2231,2237,3048937
2117.304688,2260.899902,1094,2019,Qtr 2,June,12,2266.899902,2219,2245,2404448
2110.937012,2254.100098,1095,2019,Qtr 2,June,13,2285,2243.050049,2264,3320916
2111.311279,2254.5,1096,2019,Qtr 2,June,14,2263.100098,2234,2257.25,2131408
2106.347168,2249.199951,1097,2019,Qtr 2,June,17,2262,2241.449951,2256,1489497
2107.893066,2250.850098,1098,2019,Qtr 2,June,18,2260,2231.199951,2244,1877447
2116.36792,2259.899902,1099,2019,Qtr 2,June,19,2276,2243.149902,2255,1652817
2133.271729,2277.949951,1100,2019,Qtr 2,June,20,2284,2212,2230,2199377
2106.956787,2249.850098,1101,2019,Qtr 2,June,21,2292.5,2242,2285,3871804
2130.977295,2275.5,1102,2019,Qtr 2,June,24,2280,2250.800049,2254.149902,1382424
2123.766113,2267.800049,1103,2019,Qtr 2,June,25,2274.449951,2250.5,2270,1386077
2111.030273,2254.199951,1104,2019,Qtr 2,June,26,2266.800049,2250,2265,1762224
2109.484863,2252.550049,1105,2019,Qtr 2,June,27,2264,2241.300049,2255,2813464
2085.745117,2227.199951,1106,2019,Qtr 2,June,28,2261.949951,2222.5,2260,2372928
2097.310791,2239.550049,1107,2019,Qtr 3,July,1,2255,2206.600098,2235,2769940
2109.063477,2252.100098,1108,2019,Qtr 3,July,2,2257,2216.449951,2244.899902,1771746
2095.53125,2237.649902,1109,2019,Qtr 3,July,3,2258.800049,2232,2252.199951,1656881
2100.213379,2242.649902,1110,2019,Qtr 3,July,4,2252,2230.100098,2234,984140
2025.716309,2163.100098,1111,2019,Qtr 3,July,5,2250,2140,2247,4088470
2037.235107,2175.399902,1112,2019,Qtr 3,July,8,2188.800049,2132.100098,2149,2788062
1997.856079,2133.350098,1113,2019,Qtr 3,July,9,2174.399902,2104.550049,2174,3977224
1974.302856,2108.199951,1114,2019,Qtr 3,July,10,2127.850098,2071.300049,2080,6343581
1969.011841,2102.550049,1115,2019,Qtr 3,July,11,2129,2086.050049,2128,2400346
1973.741333,2107.600098,1116,2019,Qtr 3,July,12,2119.75,2093.100098,2102.100098,1560725
2009.421265,2145.699951,1117,2019,Qtr 3,July,15,2153.600098,2098,2125,2900415
1976.849121,2106,1118,2019,Qtr 3,July,16,2132.5,2100,2126,2735399
1987.409302,2117.25,1119,2019,Qtr 3,July,17,2125,2092.100098,2108,1802969
1939.255127,2065.949951,1120,2019,Qtr 3,July,18,2116.199951,2060,2116.199951,3072096
1949.580811,2076.949951,1121,2019,Qtr 3,July,19,2097,2062.5,2077,1953177
1980.510132,2109.899902,1122,2019,Qtr 3,July,22,2117.449951,2068.800049,2077,1920167
1982.903687,2112.449951,1123,2019,Qtr 3,July,23,2130,2102.399902,2127.899902,3538588
1968.213379,2096.800049,1124,2019,Qtr 3,July,24,2120.800049,2076.5,2110,2413196
1997.406372,2127.899902,1125,2019,Qtr 3,July,25,2135,2092.550049,2108.899902,2544464
1979.712036,2109.050049,1126,2019,Qtr 3,July,26,2129.800049,2095,2129.800049,1720592
1999.377686,2130,1127,2019,Qtr 3,July,29,2142,2103.300049,2110.800049,1647090
2045.513306,2179.149902,1128,2019,Qtr 3,July,30,2185,2120.449951,2130,2851672
2070.434814,2205.699951,1129,2019,Qtr 3,July,31,2211.699951,2147.149902,2171.75,3000677
2046.358032,2180.050049,1130,2019,Qtr 3,August,1,2217.5,2166.25,2200,2375236
2070.059326,2205.300049,1131,2019,Qtr 3,August,2,2210,2165.5,2173,2500816
2110.704102,2248.600098,1132,2019,Qtr 3,August,5,2252.25,2195.600098,2199.899902,3039682
2079.070557,2214.899902,1133,2019,Qtr 3,August,6,2251.949951,2211.449951,2232.800049,2885467
2077.709717,2213.449951,1134,2019,Qtr 3,August,7,2238.5,2207.25,2230,2165362
2119.621582,2258.100098,1135,2019,Qtr 3,August,8,2281,2218.899902,2228.899902,2073298
2108.498535,2246.25,1136,2019,Qtr 3,August,9,2267.899902,2241.350098,2260,1744550
2064.568115,2199.449951,1137,2019,Qtr 3,August,13,2246.25,2194.300049,2245,1647281
2069.2146,2204.399902,1138,2019,Qtr 3,August,14,2217.850098,2167.399902,2181.100098,1945002
2032.325317,2165.100098,1139,2019,Qtr 3,August,16,2241.399902,2143.25,2241.399902,3755507
2030.353638,2163,1140,2019,Qtr 3,August,19,2186,2157.699951,2180,974884
2052.647461,2186.75,1141,2019,Qtr 3,August,20,2205,2166.5,2172,1843611
2052.130859,2186.199951,1142,2019,Qtr 3,August,21,2202,2182.25,2184.949951,1214408
2080.103516,2216,1143,2019,Qtr 3,August,22,2235.649902,2170,2187,2131601
2109.859375,2247.699951,1144,2019,Qtr 3,August,23,2259.899902,2213.899902,2214.949951,2826425
2136.706055,2276.300049,1145,2019,Qtr 3,August,26,2282,2225,2247,2345475
2099.346191,2236.5,1146,2019,Qtr 3,August,27,2274.850098,2229,2270,3432106
2101.927002,2239.25,1147,2019,Qtr 3,August,28,2252.149902,2216,2240,1294621
2096.48291,2233.449951,1148,2019,Qtr 3,August,29,2248.199951,2222.199951,2222.199951,1670652
2121.029785,2259.600098,1149,2019,Qtr 3,August,30,2266,2218,2241,2583625
2113.520264,2251.600098,1150,2019,Qtr 3,September,3,2296.199951,2236.949951,2270,2545060
2107.700439,2245.399902,1151,2019,Qtr 3,September,4,2270,2233,2265,2228092
2079.446777,2215.300049,1152,2019,Qtr 3,September,5,2253.649902,2207.300049,2242.199951,2055943
2062.737793,2197.5,1153,2019,Qtr 3,September,6,2233.5,2192.600098,2216,1890550
2048.986816,2182.850098,1154,2019,Qtr 3,September,9,2202.850098,2179.800049,2200,1703945
2021.905518,2154,1155,2019,Qtr 3,September,11,2195,2146.550049,2186,2627440
2002.756836,2133.600098,1156,2019,Qtr 3,September,12,2165,2120.350098,2155,2118859
2010.59436,2141.949951,1157,2019,Qtr 3,September,13,2157.949951,2115.550049,2135,2291174
2018.151001,2150,1158,2019,Qtr 3,September,16,2173.399902,2126.399902,2159.949951,2597948
1992.478027,2122.649902,1159,2019,Qtr 3,September,17,2156.550049,2105.600098,2154.949951,2796530
2007.403198,2138.550049,1160,2019,Qtr 3,September,18,2142.949951,2113.149902,2126.399902,1454663
1973.047485,2101.949951,1161,2019,Qtr 3,September,19,2135.800049,2091,2135,1652691
1938.786011,2065.449951,1162,2019,Qtr 3,September,20,2129.399902,2057,2104.899902,6941979
1892.180664,2015.800049,1163,2019,Qtr 3,September,23,2099,1975,2099,6323401
1919.30835,2044.699951,1164,2019,Qtr 3,September,24,2061,2013,2015,4620978
1960.37561,2088.449951,1165,2019,Qtr 3,September,25,2092,2060.050049,2065,4002232
1959.577881,2087.600098,1166,2019,Qtr 3,September,26,2107,2063,2097.899902,4234281
1930.055908,2056.149902,1167,2019,Qtr 3,September,27,2085.199951,2051.399902,2085,2046795
1970.560303,2099.300049,1168,2019,Qtr 3,September,30,2104,2060,2061.850098,2620039
1933.623291,2059.949951,1169,2019,Qtr 4,October,1,2095.949951,2039.699951,2095.949951,3342877
1933.904907,2060.25,1170,2019,Qtr 4,October,3,2081.149902,2046.150024,2070,2317618
1951.833618,2079.350098,1171,2019,Qtr 4,October,4,2087.949951,2054.949951,2060.600098,2163251
1922.124512,2047.699951,1172,2019,Qtr 4,October,7,2094.5,2041,2080,2177916
1896.216797,2020.099976,1173,2019,Qtr 4,October,9,2060,2015.5,2060,2066920
1881.526611,2004.449951,1174,2019,Qtr 4,October,10,2039.050049,1997.099976,2028,2881452
1865.006348,1986.849976,1175,2019,Qtr 4,October,11,1995,1925,1931,12593069
1897.06189,2021,1176,2019,Qtr 4,October,14,2032.75,1968,1995,3510704
1912.362305,2037.300049,1177,2019,Qtr 4,October,15,2047,2022.699951,2032,2261310
1920.904297,2046.400024,1178,2019,Qtr 4,October,16,2056,2016,2038,3034082
1944.407959,2030.949951,1179,2019,Qtr 4,October,17,2038,1999.300049,2014,3818774
1969.68335,2057.350098,1180,2019,Qtr 4,October,18,2063.899902,2025,2037.5,3087901
1963.98645,2051.399902,1181,2019,Qtr 4,October,22,2111.5,2040.050049,2080,5552505
1981.890015,2070.100098,1182,2019,Qtr 4,October,23,2083.850098,2052.5,2060,2348134
1993.282715,2082,1183,2019,Qtr 4,October,24,2099,2061.300049,2084,2798671
2034.402344,2124.949951,1184,2019,Qtr 4,October,25,2130,2075.050049,2094,3954245
2025.546631,2115.699951,1185,2019,Qtr 4,October,27,2129,2108.800049,2129,224405
2101.324219,2194.850098,1186,2019,Qtr 4,October,29,2201.699951,2121.5,2121.5,5064173
2156.804688,2252.800049,1187,2019,Qtr 4,October,30,2260,2176.850098,2225,5195136
2172.936768,2269.649902,1188,2019,Qtr 4,October,31,2284.949951,2237,2250,4879261
2107.115967,2200.899902,1189,2019,Qtr 4,November,1,2275,2195,2264,4172620
2100.462402,2193.949951,1190,2019,Qtr 4,November,4,2229.199951,2180.899902,2207,2646411
2108.025635,2201.850098,1191,2019,Qtr 4,November,5,2211,2169,2197,2693475
2095.245117,2188.5,1192,2019,Qtr 4,November,6,2210.800049,2179,2200,2540719
2092.229492,2185.350098,1193,2019,Qtr 4,November,7,2204.5,2175.199951,2204.5,1915598
2039.189453,2129.949951,1194,2019,Qtr 4,November,8,2189.600098,2124,2189.600098,2788759
2011.425293,2100.949951,1195,2019,Qtr 4,November,11,2139,2091,2135,2983768
2085.766846,2178.600098,1196,2019,Qtr 4,November,13,2183.800049,2118,2118,3823365
